#frame,KB Frame,In aria (KB),Risparmio (KB)
95,87.04,71.34306180555556,15.696938194444446
96,87.04,71.03252847222222,16.007471527777778
97,87.04,71.03252847222222,16.007471527777778
98,87.04,70.85237569444445,16.187624305555552
99,87.04,70.85237569444445,16.187624305555552
100,87.04,70.68716875,16.35283125
101,87.04,70.68716875,16.35283125
102,87.04,70.57803819444445,16.46196180555556
103,87.04,70.57803819444445,16.46196180555556
104,87.04,70.66045277777779,16.37954722222222
105,87.04,70.66045277777779,16.37954722222222
106,87.04,70.76924097222224,16.270759027777775
107,87.04,70.76924097222224,16.270759027777775
108,87.04,70.81851736111112,16.221482638888894
109,87.04,70.81851736111112,16.221482638888894
110,87.04,70.66560000000001,16.3744
111,87.04,70.66560000000001,16.3744
112,87.04,70.65015833333334,16.389841666666673
113,87.04,70.65015833333334,16.389841666666673
114,87.04,71.86480833333334,15.175191666666665
115,87.04,71.86480833333334,15.175191666666665
116,87.04,72.9963,14.043700000000003
117,87.04,72.9963,14.043700000000003
118,87.04,73.49140138888889,13.548598611111112
119,87.04,73.49140138888889,13.548598611111112
120,87.04,73.64286666666668,13.397133333333334
121,87.04,73.64286666666668,13.397133333333334
122,87.04,73.48205138888889,13.557948611111113
123,87.04,73.48205138888889,13.557948611111113
124,87.04,73.31084722222224,13.729152777777774
125,87.04,73.31084722222224,13.729152777777774
126,87.04,73.32898055555556,13.711019444444448
127,87.04,73.32898055555556,13.711019444444448
128,87.04,73.32893333333334,13.711066666666664
129,87.04,73.32893333333334,13.711066666666664
130,87.04,73.09835902777779,13.941640972222222
131,87.04,73.09835902777779,13.941640972222222
132,87.04,72.62887569444445,14.411124305555553
133,87.04,72.62887569444445,14.411124305555553
134,87.04,72.28443680555556,14.755563194444441
135,87.04,72.28443680555556,14.755563194444441
136,87.04,72.38596458333335,14.654035416666664
137,87.04,72.38596458333335,14.654035416666664
138,87.04,73.0041625,14.035837500000005
139,87.04,73.0041625,14.035837500000005
140,87.04,73.64095416666667,13.399045833333338
141,87.04,73.64095416666667,13.399045833333338
142,87.04,74.03265069444446,13.007349305555556
143,87.04,74.03265069444446,13.007349305555556
144,87.04,73.91019166666666,13.129808333333337
145,87.04,73.91019166666666,13.129808333333337
146,87.04,70.27689027777778,16.763109722222225
147,87.04,70.27689027777778,16.763109722222225
148,87.04,70.24146180555556,16.79853819444445
149,87.04,70.24146180555556,16.79853819444445
150,87.04,70.16391111111112,16.87608888888889
151,87.04,70.16391111111112,16.87608888888889
152,87.04,70.07293750000001,16.967062499999997
153,87.04,70.07293750000001,16.967062499999997
154,87.04,70.04917291666668,16.990827083333333
155,87.04,70.04917291666668,16.990827083333333
156,87.04,70.03678888888889,17.003211111111117
157,87.04,70.03678888888889,17.003211111111117
158,87.04,70.6450701388889,16.394929861111116
159,87.04,70.6450701388889,16.394929861111116
160,87.04,73.72486805555556,13.315131944444445
161,87.04,73.72486805555556,13.315131944444445
162,87.04,74.29033055555557,12.749669444444443
163,87.04,74.29033055555557,12.749669444444443
164,87.04,74.97798055555556,12.062019444444449
165,87.04,74.97798055555556,12.062019444444449
166,87.04,74.88399652777778,12.156003472222228
167,87.04,74.88399652777778,12.156003472222228
168,87.04,73.42609305555557,13.613906944444444
169,87.04,73.42609305555557,13.613906944444444
170,87.04,72.57863125000002,14.461368749999998
171,87.04,72.57863125000002,14.461368749999998
172,87.04,72.50623958333334,14.533760416666667
173,87.04,72.50623958333334,14.533760416666667
174,87.04,72.58652916666666,14.453470833333336
175,87.04,72.58652916666666,14.453470833333336
176,87.04,72.62214652777779,14.41785347222222
177,87.04,72.62214652777779,14.41785347222222
178,87.04,72.28503888888889,14.754961111111111
179,87.04,72.28503888888889,14.754961111111111
180,87.04,71.49270902777778,15.547290972222221
181,87.04,71.49270902777778,15.547290972222221
182,87.04,72.08485208333335,14.955147916666665
183,87.04,72.08485208333335,14.955147916666665
184,87.04,72.82725625,14.212743750000001
185,87.04,72.82725625,14.212743750000001
186,87.04,73.60408541666668,13.435914583333332
187,87.04,73.60408541666668,13.435914583333332
188,87.04,74.20190694444446,12.838093055555552
189,87.04,74.20190694444446,12.838093055555552
190,87.04,74.62539583333334,12.414604166666669
191,87.04,74.62539583333334,12.414604166666669
192,87.04,74.88121041666668,12.158789583333332
193,87.04,74.88121041666668,12.158789583333332
194,87.04,74.88770347222223,12.152296527777775
195,87.04,74.88770347222223,12.152296527777775
196,87.04,74.84260625,12.197393749999998
197,87.04,74.84260625,12.197393749999998
198,87.04,75.20411597222223,11.835884027777778
199,87.04,75.20411597222223,11.835884027777778
200,87.04,73.9056701388889,13.134329861111114
201,87.04,73.9056701388889,13.134329861111114
202,87.04,71.26505069444444,15.77494930555556
203,87.04,71.26505069444444,15.77494930555556
204,87.04,69.32826666666668,17.711733333333335
205,87.04,69.32826666666668,17.711733333333335
206,87.04,67.34323333333333,19.69676666666667
207,87.04,67.34323333333333,19.69676666666667
208,87.04,65.87550763888889,21.16449236111111
209,87.04,65.87550763888889,21.16449236111111
210,87.04,64.90677916666667,22.13322083333334
211,87.04,64.90677916666667,22.13322083333334
212,87.04,65.4576263888889,21.582373611111112
213,87.04,65.4576263888889,21.582373611111112
214,87.04,65.6932888888889,21.34671111111111
215,87.04,65.6932888888889,21.34671111111111
216,87.04,65.65212291666667,21.387877083333333
217,87.04,65.65212291666667,21.387877083333333
218,87.04,65.46823958333333,21.571760416666674
219,87.04,65.46823958333333,21.571760416666674
220,87.04,65.25389791666667,21.786102083333336
221,87.04,65.25389791666667,21.786102083333336
222,87.04,65.06770069444445,21.97229930555556
223,87.04,65.06770069444445,21.97229930555556
224,87.04,64.98704513888889,22.05295486111111
225,87.04,64.98704513888889,22.05295486111111
226,87.04,64.73319027777778,22.306809722222226
227,87.04,64.73319027777778,22.306809722222226
228,87.04,64.32794097222222,22.712059027777784
229,87.04,64.32794097222222,22.712059027777784
230,87.04,64.8515763888889,22.188423611111112
231,87.04,64.8515763888889,22.188423611111112
232,87.04,65.76455902777778,21.27544097222222
233,87.04,65.76455902777778,21.27544097222222
234,87.04,66.95589305555556,20.084106944444446
235,87.04,66.95589305555556,20.084106944444446
236,87.04,68.00153472222222,19.03846527777778
237,87.04,68.00153472222222,19.03846527777778
238,87.04,68.61587222222224,18.424127777777777
239,87.04,68.61587222222224,18.424127777777777
240,87.04,69.37776736111113,17.662232638888888
241,87.04,69.37776736111113,17.662232638888888
242,87.04,69.83491388888889,17.205086111111115
243,87.04,69.83491388888889,17.205086111111115
244,87.04,70.12811666666667,16.91188333333334
245,87.04,70.12811666666667,16.91188333333334
246,87.04,70.20175972222222,16.838240277777782
247,87.04,70.20175972222222,16.838240277777782
248,87.04,70.17906944444445,16.860930555555562
249,87.04,70.17906944444445,16.860930555555562
250,87.04,70.12560208333333,16.914397916666672
251,87.04,70.12560208333333,16.914397916666672
252,87.04,70.17618888888889,16.86381111111112
253,87.04,70.17618888888889,16.86381111111112
254,87.04,70.17425277777778,16.865747222222222
255,87.04,70.17425277777778,16.865747222222222
256,87.04,69.98757152777779,17.05242847222222
257,87.04,69.98757152777779,17.05242847222222
258,87.04,69.53076736111112,17.509232638888893
259,87.04,69.53076736111112,17.509232638888893
260,87.04,68.99295347222223,18.047046527777777
261,87.04,68.99295347222223,18.047046527777777
262,87.04,68.74981805555556,18.290181944444445
263,87.04,68.74981805555556,18.290181944444445
264,87.04,68.53348125000001,18.50651875
265,87.04,68.53348125000001,18.50651875
266,87.04,68.376975,18.663025000000005
267,87.04,68.376975,18.663025000000005
268,87.04,68.30006180555556,18.73993819444444
269,87.04,68.30006180555556,18.73993819444444
270,87.04,68.34939722222224,18.690602777777773
271,87.04,68.34939722222224,18.690602777777773
272,87.04,68.46943611111112,18.570563888888884
273,87.04,68.46943611111112,18.570563888888884
274,87.04,68.46921180555556,18.570788194444443
275,87.04,68.46921180555556,18.570788194444443
276,87.04,68.39516736111112,18.644832638888893
277,87.04,68.39516736111112,18.644832638888893
278,87.04,68.17387222222223,18.86612777777778
279,87.04,68.17387222222223,18.86612777777778
280,87.04,67.70568750000001,19.3343125
281,87.04,67.70568750000001,19.3343125
282,87.04,66.84244166666667,20.197558333333337
283,87.04,66.84244166666667,20.197558333333337
284,87.04,66.51833194444444,20.521668055555562
285,87.04,66.51833194444444,20.521668055555562
286,87.04,66.6791,20.360899999999997
287,87.04,66.6791,20.360899999999997
288,87.04,66.63517152777779,20.404828472222224
289,87.04,66.63517152777779,20.404828472222224
290,87.04,68.62815,18.41185
291,87.04,68.62815,18.41185
292,87.04,70.27273472222222,16.76726527777778
293,87.04,70.27273472222222,16.76726527777778
294,87.04,71.83000555555556,15.209994444444447
295,87.04,71.83000555555556,15.209994444444447
296,87.04,72.73714444444445,14.302855555555558
297,87.04,72.73714444444445,14.302855555555558
298,87.04,73.0619625,13.978037500000001
299,87.04,73.0619625,13.978037500000001
300,87.04,73.06478402777779,13.975215972222221
301,87.04,73.06478402777779,13.975215972222221
302,87.04,73.01389027777779,14.02610972222222
303,87.04,73.01389027777779,14.02610972222222
304,87.04,73.16190833333334,13.878091666666666
305,87.04,73.16190833333334,13.878091666666666
306,87.04,73.30545208333334,13.734547916666664
307,87.04,73.30545208333334,13.734547916666664
308,87.04,73.43049652777779,13.60950347222222
309,87.04,73.43049652777779,13.60950347222222
310,87.04,73.86658194444445,13.173418055555556
311,87.04,73.86658194444445,13.173418055555556
312,87.04,74.18447013888888,12.855529861111117
313,87.04,74.18447013888888,12.855529861111117
314,87.04,74.29517083333334,12.744829166666667
315,87.04,74.29517083333334,12.744829166666667
316,87.04,74.26673125,12.773268749999996
317,87.04,74.26673125,12.773268749999996
318,87.04,74.1661951388889,12.87380486111111
319,87.04,74.1661951388889,12.87380486111111
320,87.04,74.24698055555557,12.793019444444441
321,87.04,74.24698055555557,12.793019444444441
322,87.04,74.57711111111111,12.462888888888893
323,87.04,74.57711111111111,12.462888888888893
324,87.04,74.93230486111112,12.10769513888889
325,87.04,74.93230486111112,12.10769513888889
326,87.04,75.19900416666667,11.840995833333334
327,87.04,75.19900416666667,11.840995833333334
328,87.04,75.60513888888889,11.434861111111116
329,87.04,75.60513888888889,11.434861111111116
330,87.04,76.41504722222223,10.624952777777775
331,87.04,76.41504722222223,10.624952777777775
332,87.04,76.4827638888889,10.557236111111113
333,87.04,76.4827638888889,10.557236111111113
334,87.04,74.36308819444444,12.67691180555556
335,87.04,74.36308819444444,12.67691180555556
336,87.04,71.70883333333333,15.331166666666668
337,87.04,71.70883333333333,15.331166666666668
338,87.04,71.64494166666667,15.395058333333335
339,87.04,71.64494166666667,15.395058333333335
340,87.04,71.14980486111112,15.89019513888889
341,87.04,71.14980486111112,15.89019513888889
342,87.04,70.90524097222223,16.134759027777783
343,87.04,70.90524097222223,16.134759027777783
344,87.04,70.8194263888889,16.220573611111107
345,87.04,70.8194263888889,16.220573611111107
346,87.04,70.91625555555557,16.123744444444448
347,87.04,70.91625555555557,16.123744444444448
348,87.04,71.1728138888889,15.867186111111115
349,87.04,71.1728138888889,15.867186111111115
350,87.04,71.74687083333333,15.293129166666668
351,87.04,71.74687083333333,15.293129166666668
352,87.04,72.11518055555555,14.924819444444445
353,87.04,72.11518055555555,14.924819444444445
354,87.04,71.85511597222224,15.184884027777777
355,87.04,71.85511597222224,15.184884027777777
356,87.04,71.84430208333333,15.195697916666669
357,87.04,71.84430208333333,15.195697916666669
358,87.04,72.46065833333334,14.579341666666666
359,87.04,72.46065833333334,14.579341666666666
360,87.04,67.41014722222222,19.62985277777778
361,87.04,67.41014722222222,19.62985277777778
362,87.04,67.67165208333334,19.36834791666667
363,87.04,67.67165208333334,19.36834791666667
364,87.04,71.62241666666667,15.417583333333333
365,87.04,71.62241666666667,15.417583333333333
366,87.04,71.92834583333334,15.11165416666667
367,87.04,71.92834583333334,15.11165416666667
368,87.04,73.00461111111112,14.035388888888892
369,87.04,73.00461111111112,14.035388888888892
370,87.04,71.26366944444446,15.776330555555552
371,87.04,71.26366944444446,15.776330555555552
372,87.04,71.89870208333333,15.14129791666667
373,87.04,71.89870208333333,15.14129791666667
374,87.04,67.8498451388889,19.190154861111115
375,87.04,67.8498451388889,19.190154861111115
376,87.04,67.79171458333333,19.24828541666667
377,87.04,67.79171458333333,19.24828541666667
378,87.04,67.80268194444444,19.23731805555556
379,87.04,67.80268194444444,19.23731805555556
380,87.04,67.84036527777778,19.19963472222222
381,87.04,67.84036527777778,19.19963472222222
382,87.04,73.07640069444444,13.963599305555555
383,87.04,73.07640069444444,13.963599305555555
384,87.04,72.98800069444445,14.051999305555553
385,87.04,72.98800069444445,14.051999305555553
386,87.04,72.82899166666667,14.21100833333334
387,87.04,72.82899166666667,14.21100833333334
388,87.04,72.85436180555556,14.185638194444449
389,87.04,72.85436180555556,14.185638194444449
390,87.04,72.82081041666667,14.219189583333334
391,87.04,72.82081041666667,14.219189583333334
392,87.04,72.76217222222223,14.277827777777777
393,87.04,72.76217222222223,14.277827777777777
394,87.04,72.55699166666668,14.483008333333334
395,87.04,72.55699166666668,14.483008333333334
396,87.04,72.202825,14.837174999999997
397,87.04,72.202825,14.837174999999997
398,87.04,71.74206597222222,15.29793402777778
399,87.04,71.74206597222222,15.29793402777778
400,87.04,72.37271875,14.667281249999998
401,87.04,72.37271875,14.667281249999998
402,87.04,72.60558333333333,14.434416666666673
403,87.04,72.60558333333333,14.434416666666673
404,87.04,72.51104444444445,14.528955555555555
405,87.04,72.51104444444445,14.528955555555555
406,87.04,72.31485972222222,14.725140277777781
407,87.04,72.31485972222222,14.725140277777781
408,87.04,72.09321041666666,14.94678958333334
409,87.04,72.09321041666666,14.94678958333334
410,87.04,71.79046875,15.24953125
411,87.04,71.79046875,15.24953125
412,87.04,71.50453819444445,15.535461805555562
413,87.04,71.50453819444445,15.535461805555562
414,87.04,71.5102875,15.5297125
415,87.04,71.5102875,15.5297125
416,87.04,71.5343826388889,15.505617361111108
417,87.04,71.5343826388889,15.505617361111108
418,87.04,71.35140833333334,15.688591666666673
419,87.04,71.35140833333334,15.688591666666673
420,87.04,71.27254722222223,15.767452777777775
421,87.04,71.27254722222223,15.767452777777775
422,87.04,71.07329305555555,15.96670694444445
423,87.04,71.07329305555555,15.96670694444445
424,87.04,70.70961111111112,16.330388888888894
425,87.04,70.70961111111112,16.330388888888894
426,87.04,70.51552777777778,16.524472222222226
427,87.04,70.51552777777778,16.524472222222226
428,87.04,70.66322708333334,16.376772916666667
429,87.04,70.66322708333334,16.376772916666667
430,87.04,70.86969444444445,16.17030555555556
431,87.04,70.86969444444445,16.17030555555556
432,87.04,71.14039583333334,15.899604166666668
433,87.04,71.14039583333334,15.899604166666668
434,87.04,71.38800555555557,15.65199444444444
435,87.04,71.38800555555557,15.65199444444444
436,87.04,71.63660694444445,15.403393055555558
437,87.04,71.63660694444445,15.403393055555558
438,87.04,71.97729166666667,15.062708333333338
439,87.04,71.97729166666667,15.062708333333338
440,87.04,72.43727152777778,14.602728472222225
441,87.04,72.43727152777778,14.602728472222225
442,87.04,72.94376527777779,14.096234722222224
443,87.04,72.94376527777779,14.096234722222224
444,87.04,71.01623680555556,16.02376319444445
445,87.04,71.01623680555556,16.02376319444445
446,87.04,71.72415694444445,15.31584305555556
447,87.04,71.72415694444445,15.31584305555556
448,87.04,73.14235833333333,13.897641666666667
449,87.04,73.14235833333333,13.897641666666667
450,87.04,72.58541944444445,14.454580555555555
451,87.04,72.58541944444445,14.454580555555555
452,87.04,72.69129166666667,14.34870833333333
453,87.04,72.69129166666667,14.34870833333333
454,87.04,72.41028402777778,14.629715972222225
455,87.04,72.41028402777778,14.629715972222225
456,87.04,71.73369583333334,15.306304166666667
457,87.04,71.73369583333334,15.306304166666667
458,87.04,70.8719138888889,16.168086111111112
459,87.04,70.8719138888889,16.168086111111112
460,87.04,70.18771111111111,16.852288888888893
461,87.04,70.18771111111111,16.852288888888893
462,87.04,69.63805625,17.40194375
463,87.04,69.63805625,17.40194375
464,87.04,69.23234652777779,17.80765347222222
465,87.04,69.23234652777779,17.80765347222222
466,87.04,68.97391111111112,18.06608888888889
467,87.04,68.97391111111112,18.06608888888889
468,87.04,70.0322201388889,17.00777986111111
469,87.04,70.0322201388889,17.00777986111111
470,87.04,70.26376250000001,16.776237499999997
471,87.04,70.26376250000001,16.776237499999997
472,87.04,70.1345625,16.905437500000005
473,87.04,70.1345625,16.905437500000005
474,87.04,71.78448333333334,15.25551666666667
475,87.04,71.78448333333334,15.25551666666667
476,87.04,71.90132291666667,15.138677083333334
477,87.04,71.90132291666667,15.138677083333334
478,87.04,72.31888541666667,14.721114583333332
479,87.04,72.31888541666667,14.721114583333332
480,87.04,73.02841111111113,14.011588888888886
481,87.04,73.02841111111113,14.011588888888886
482,87.04,73.37615555555557,13.663844444444441
483,87.04,73.37615555555557,13.663844444444441
484,87.04,73.62704722222223,13.41295277777778
485,87.04,73.62704722222223,13.41295277777778
486,87.04,73.8574326388889,13.182567361111113
487,87.04,73.8574326388889,13.182567361111113
488,87.04,75.1081013888889,11.931898611111114
489,87.04,75.1081013888889,11.931898611111114
490,87.04,74.41912916666668,12.620870833333331
491,87.04,74.41912916666668,12.620870833333331
492,87.04,74.14221805555556,12.897781944444448
493,87.04,74.14221805555556,12.897781944444448
494,87.04,74.82601944444446,12.213980555555555
495,87.04,74.82601944444446,12.213980555555555
496,87.04,75.72611041666667,11.313889583333339
497,87.04,75.72611041666667,11.313889583333339
498,87.04,76.91711388888889,10.12288611111111
499,87.04,76.91711388888889,10.12288611111111
500,87.04,76.0547888888889,10.98521111111111
501,87.04,76.0547888888889,10.98521111111111
502,87.04,76.35390625000001,10.686093750000001
503,87.04,76.35390625000001,10.686093750000001
504,87.04,76.64243402777778,10.397565972222228
505,87.04,76.64243402777778,10.397565972222228
506,87.04,77.37991527777778,9.66008472222222
507,87.04,77.37991527777778,9.66008472222222
508,87.04,77.1907076388889,9.849292361111111
509,87.04,77.1907076388889,9.849292361111111
510,87.04,76.97073472222222,10.069265277777783
511,87.04,76.97073472222222,10.069265277777783
512,87.04,76.908,10.132000000000005
513,87.04,76.908,10.132000000000005
514,87.04,76.76858819444445,10.271411805555555
515,87.04,76.76858819444445,10.271411805555555
516,87.04,76.55476597222223,10.485234027777778
517,87.04,76.55476597222223,10.485234027777778
518,87.04,76.4554576388889,10.58454236111111
519,87.04,76.4554576388889,10.58454236111111
520,87.04,76.42880069444445,10.61119930555556
521,87.04,76.42880069444445,10.61119930555556
522,87.04,76.47945833333334,10.560541666666667
523,87.04,76.47945833333334,10.560541666666667
524,87.04,76.55582847222223,10.484171527777775
525,87.04,76.55582847222223,10.484171527777775
526,87.04,76.4293201388889,10.610679861111109
527,87.04,76.4293201388889,10.610679861111109
528,87.04,75.99809861111112,11.041901388888887
529,87.04,75.99809861111112,11.041901388888887
530,87.04,75.13409722222222,11.90590277777778
531,87.04,75.13409722222222,11.90590277777778
532,87.04,73.85714930555555,13.182850694444447
533,87.04,73.85714930555555,13.182850694444447
534,87.04,72.65216805555556,14.387831944444446
535,87.04,72.65216805555556,14.387831944444446
536,87.04,72.34262638888889,14.69737361111111
537,87.04,72.34262638888889,14.69737361111111
538,87.04,71.98758611111111,15.052413888888886
539,87.04,71.98758611111111,15.052413888888886
540,87.04,71.59990347222222,15.440096527777781
541,87.04,71.59990347222222,15.440096527777781
542,87.04,70.98608541666667,16.053914583333338
543,87.04,70.98608541666667,16.053914583333338
544,87.04,70.51957708333333,16.52042291666667
545,87.04,70.51957708333333,16.52042291666667
546,87.04,70.07362222222223,16.966377777777776
547,87.04,70.07362222222223,16.966377777777776
548,87.04,68.37084791666668,18.66915208333333
549,87.04,68.37084791666668,18.66915208333333
550,87.04,66.68227569444444,20.357724305555557
551,87.04,66.68227569444444,20.357724305555557
552,87.04,64.64218125000001,22.39781875
553,87.04,64.64218125000001,22.39781875
554,87.04,63.59210069444445,23.44789930555556
555,87.04,63.59210069444445,23.44789930555556
556,87.04,63.215243750000006,23.82475625
557,87.04,63.215243750000006,23.82475625
558,87.04,63.174986805555555,23.865013194444447
559,87.04,63.174986805555555,23.865013194444447
560,87.04,63.61268958333334,23.427310416666668
561,87.04,63.61268958333334,23.427310416666668
562,87.04,64.41451111111111,22.62548888888889
563,87.04,64.41451111111111,22.62548888888889
564,87.04,65.00691388888889,22.033086111111114
565,87.04,65.00691388888889,22.033086111111114
566,87.04,65.35027847222223,21.68972152777778
567,87.04,65.35027847222223,21.68972152777778
568,87.04,65.57356875,21.46643125
569,87.04,65.57356875,21.46643125
570,87.04,65.80062500000001,21.239375000000003
571,87.04,65.80062500000001,21.239375000000003
572,87.04,65.90564722222223,21.134352777777774
573,87.04,65.90564722222223,21.134352777777774
574,87.04,66.1398576388889,20.90014236111111
575,87.04,66.1398576388889,20.90014236111111
576,87.04,66.42970763888889,20.610292361111114
577,87.04,66.42970763888889,20.610292361111114
578,87.04,67.04062152777777,19.999378472222226
579,87.04,67.04062152777777,19.999378472222226
580,87.04,67.75741944444445,19.28258055555555
581,87.04,67.75741944444445,19.28258055555555
582,87.04,68.51952708333334,18.52047291666667
583,87.04,68.51952708333334,18.52047291666667
584,87.04,69.22103680555556,17.81896319444445
585,87.04,69.22103680555556,17.81896319444445
586,87.04,70.01838402777778,17.021615972222225
587,87.04,70.01838402777778,17.021615972222225
588,87.04,70.9110138888889,16.128986111111107
589,87.04,70.9110138888889,16.128986111111107
590,87.04,71.62401041666666,15.415989583333337
591,87.04,71.62401041666666,15.415989583333337
592,87.04,72.15831805555557,14.881681944444441
593,87.04,72.15831805555557,14.881681944444441
594,87.04,72.33510625000001,14.704893749999998
595,87.04,72.33510625000001,14.704893749999998
596,87.04,72.66964027777777,14.370359722222226
597,87.04,72.66964027777777,14.370359722222226
598,87.04,73.23369791666667,13.806302083333337
599,87.04,73.23369791666667,13.806302083333337
600,87.04,73.72173958333333,13.31826041666667
601,87.04,73.72173958333333,13.31826041666667
602,87.04,74.37580277777778,12.664197222222228
603,87.04,74.37580277777778,12.664197222222228
604,87.04,74.94512569444446,12.094874305555553
605,87.04,74.94512569444446,12.094874305555553
606,87.04,75.65740208333334,11.382597916666667
607,87.04,75.65740208333334,11.382597916666667
608,87.04,76.06973472222224,10.970265277777775
609,87.04,76.06973472222224,10.970265277777775
610,87.04,77.46633194444445,9.573668055555554
611,87.04,77.46633194444445,9.573668055555554
612,87.04,78.44555555555556,8.594444444444443
613,87.04,78.44555555555556,8.594444444444443
614,87.04,78.98995694444444,8.050043055555557
615,87.04,78.98995694444444,8.050043055555557
616,87.04,79.19955277777778,7.840447222222227
617,87.04,79.19955277777778,7.840447222222227
618,87.04,79.30876597222222,7.731234027777781
619,87.04,79.30876597222222,7.731234027777781
620,87.04,79.22342361111112,7.816576388888891
621,87.04,79.22342361111112,7.816576388888891
622,87.04,78.85540902777778,8.184590972222221
623,87.04,78.85540902777778,8.184590972222221
624,87.04,78.6310090277778,8.40899097222222
625,87.04,78.6310090277778,8.40899097222222
626,87.04,78.38021180555556,8.659788194444449
627,87.04,78.38021180555556,8.659788194444449
628,87.04,77.48020347222223,9.559796527777776
629,87.04,77.48020347222223,9.559796527777776
630,87.04,76.18346944444446,10.856530555555551
631,87.04,76.18346944444446,10.856530555555551
632,87.04,74.72093819444444,12.319061805555558
633,87.04,74.72093819444444,12.319061805555558
634,87.04,73.40607083333333,13.63392916666667
635,87.04,73.40607083333333,13.63392916666667
636,87.04,72.68007638888889,14.359923611111109
637,87.04,72.68007638888889,14.359923611111109
638,87.04,71.99004166666667,15.049958333333329
639,87.04,71.99004166666667,15.049958333333329
640,87.04,71.29985347222222,15.740146527777778
